,ID,Name,Club,Year,Overall
554,231478,L. Martínez,Racing Club,2018,76
555,231478,L. Martínez,Inter,2019,80
556,231478,L. Martínez,Inter,2020,84
557,231478,L. Martínez,Inter,2021,84
558,231478,L. Martínez,Inter,2022,85
559,231478,L. Martínez,Inter,2023,86
560,189513,Parejo,Valencia CF,2017,81
561,189513,Parejo,Valencia CF,2018,84
562,189513,Parejo,Valencia CF,2019,85
563,189513,Parejo,Valencia CF,2020,87
564,189513,Parejo,Villarreal CF,2021,85
565,189513,Parejo,Villarreal CF,2022,86
566,189513,Parejo,Villarreal CF,2023,86
567,226226,G. Lo Celso,Paris Saint-Germain,2017,74
568,226226,G. Lo Celso,Paris Saint-Germain,2018,77
569,226226,G. Lo Celso,Real Betis,2019,82
570,226226,G. Lo Celso,Tottenham Hotspur,2020,82
571,226226,G. Lo Celso,Tottenham Hotspur,2021,82
572,226226,G. Lo Celso,Tottenham Hotspur,2022,81
573,226226,G. Lo Celso,Tottenham Hotspur,2023,81
574,201942,Roberto Firmino,Liverpool,2017,83
575,201942,Roberto Firmino,Liverpool,2018,85
576,201942,Roberto Firmino,Liverpool,2019,86
577,201942,Roberto Firmino,Liverpool,2020,88
578,201942,Roberto Firmino,Liverpool,2021,87
579,201942,Roberto Firmino,Liverpool,2022,85
580,201942,Roberto Firmino,Liverpool,2023,83
581,201389,C. Biraghi,Pescara,2017,72
582,201389,C. Biraghi,Fiorentina,2018,75
583,201389,C. Biraghi,Fiorentina,2019,76
584,201389,C. Biraghi,Inter,2020,76
585,201389,C. Biraghi,Fiorentina,2021,75
586,201389,C. Biraghi,Fiorentina,2022,76
587,201389,C. Biraghi,Fiorentina,2023,80
588,20801,Cristiano Ronaldo,Real Madrid,2017,94
589,20801,Cristiano Ronaldo,Real Madrid,2018,94
590,20801,Cristiano Ronaldo,Juventus,2019,94
591,20801,Cristiano Ronaldo,Juventus,2020,93
592,20801,Cristiano Ronaldo,Juventus,2021,92
593,20801,Cristiano Ronaldo,Manchester United,2022,91
594,20801,Cristiano Ronaldo,Manchester United,2023,90
595,228618,F. Mendy,Le Havre AC,2017,66
596,228618,F. Mendy,Olympique Lyonnais,2018,75
597,228618,F. Mendy,Olympique Lyonnais,2019,79
598,228618,F. Mendy,Real Madrid,2020,81
599,228618,F. Mendy,Real Madrid,2021,83
600,228618,F. Mendy,Real Madrid CF,2022,83
601,228618,F. Mendy,Real Madrid CF,2023,83
602,190871,Neymar Jr,FC Barcelona,2017,92
603,190871,Neymar Jr,Paris Saint-Germain,2018,92
604,190871,Neymar Jr,Paris Saint-Germain,2019,92
605,190871,Neymar Jr,Paris Saint-Germain,2020,92
606,190871,Neymar Jr,Paris Saint-Germain,2021,91
607,190871,Neymar Jr,Paris Saint-Germain,2022,91
608,190871,Neymar Jr,Paris Saint-Germain,2023,89
609,173731,G. Bale,Real Madrid,2017,90
610,173731,G. Bale,Real Madrid,2018,88
611,173731,G. Bale,Real Madrid,2019,86
612,173731,G. Bale,Real Madrid,2020,85
613,173731,G. Bale,Tottenham Hotspur,2021,83
614,173731,G. Bale,Real Madrid CF,2022,82
615,173731,G. Bale,Los Angeles FC,2023,81
616,225375,K. Laimer,FC Red Bull Salzburg,2017,68
617,225375,K. Laimer,RB Leipzig,2018,73
618,225375,K. Laimer,RB Leipzig,2019,77
619,225375,K. Laimer,RB Leipzig,2020,80
620,225375,K. Laimer,RB Leipzig,2021,82
621,225375,K. Laimer,RB Leipzig,2022,81
622,225375,K. Laimer,RB Leipzig,2023,83
623,188350,M. Reus,Borussia Dortmund,2017,88
624,188350,M. Reus,Borussia Dortmund,2018,85
625,188350,M. Reus,Borussia Dortmund,2019,88
626,188350,M. Reus,Borussia Dortmund,2020,87
627,188350,M. Reus,Borussia Dortmund,2021,85
628,188350,M. Reus,Borussia Dortmund,2022,85
629,188350,M. Reus,Borussia Dortmund,2023,85
630,206511,M. Arnold,VfL Wolfsburg,2017,79
631,206511,M. Arnold,VfL Wolfsburg,2018,79
632,206511,M. Arnold,VfL Wolfsburg,2019,79
633,206511,M. Arnold,VfL Wolfsburg,2020,79
634,206511,M. Arnold,VfL Wolfsburg,2021,79
635,206511,M. Arnold,VfL Wolfsburg,2022,81
636,206511,M. Arnold,VfL Wolfsburg,2023,80
637,215914,N. Kanté,Chelsea,2017,83
638,215914,N. Kanté,Chelsea,2018,88
639,215914,N. Kanté,Chelsea,2019,89
640,215914,N. Kanté,Chelsea,2020,89
641,215914,N. Kanté,Chelsea,2021,88
642,215914,N. Kanté,Chelsea,2022,90
643,215914,N. Kanté,Chelsea,2023,89
644,216267,A. Robertson,Hull City,2017,74
645,216267,A. Robertson,Liverpool,2018,79
646,216267,A. Robertson,Liverpool,2019,83
647,216267,A. Robertson,Liverpool,2020,86
648,216267,A. Robertson,Liverpool,2021,87
649,216267,A. Robertson,Liverpool,2022,87
650,216267,A. Robertson,Liverpool,2023,87
651,203551,A. Florenzi,Roma,2017,82
652,203551,A. Florenzi,Roma,2018,82
653,203551,A. Florenzi,Roma,2019,82
654,203551,A. Florenzi,Valencia CF,2020,81
655,203551,A. Florenzi,Paris Saint-Germain,2021,81
656,203551,A. Florenzi,AC Milan,2022,81
657,203551,A. Florenzi,AC Milan,2023,79
658,208418,Y. Carrasco,Atlético Madrid,2017,84
659,208418,Y. Carrasco,1. FC Köln,2018,85
660,208418,Y. Carrasco,Dalian YiFang FC,2019,83
661,208418,Y. Carrasco,Atlético Madrid,2020,83
662,208418,Y. Carrasco,Atlético Madrid,2021,82
663,208418,Y. Carrasco,Atlético de Madrid,2022,84
664,208418,Y. Carrasco,Atlético de Madrid,2023,85
665,212523,Anderson Talisca,Beşiktaş JK,2017,78
666,212523,Anderson Talisca,Beşiktaş JK,2018,81
667,212523,Anderson Talisca,Guangzhou Evergrande Taobao FC,2019,83
668,212523,Anderson Talisca,Guangzhou Evergrande Taobao FC,2020,83
669,212523,Anderson Talisca,Guangzhou Evergrande Taobao FC,2021,82
670,212523,Anderson Talisca,Al Nassr,2022,82
671,212523,Anderson Talisca,Al Nassr,2023,82
672,208618,Lucas Vázquez,Real Madrid,2017,82
673,208618,Lucas Vázquez,Real Madrid,2018,82
674,208618,Lucas Vázquez,Real Madrid,2019,83
675,208618,Lucas Vázquez,Real Madrid,2020,80
676,208618,Lucas Vázquez,Real Madrid,2021,80
677,208618,Lucas Vázquez,Real Madrid CF,2022,81
678,208618,Lucas Vázquez,Real Madrid CF,2023,81
679,188152,Oscar,AS Monaco,2017,83
680,188152,Oscar,1. FC Köln,2018,82
681,188152,Oscar,Shanghai SIPG FC,2019,83
682,188152,Oscar,Shanghai SIPG FC,2020,84
683,188152,Oscar,Shanghai SIPG FC,2021,83
684,188152,Oscar,Shanghai Port FC,2022,82
685,188152,Oscar,Shanghai Port FC,2023,81
686,195272,M. Faraoni,Udinese,2017,71
687,195272,M. Faraoni,Crotone,2018,70
688,195272,M. Faraoni,Hellas Verona,2019,70
689,195272,M. Faraoni,Hellas Verona,2020,75
690,195272,M. Faraoni,Hellas Verona,2021,74
691,195272,M. Faraoni,Hellas Verona,2022,77
692,195272,M. Faraoni,Hellas Verona,2023,78
693,205686,T. Savanier,Nîmes Olympique,2017,72
694,205686,T. Savanier,Nîmes Olympique,2018,72
695,205686,T. Savanier,Nîmes Olympique,2019,78
696,205686,T. Savanier,Montpellier HSC,2020,79
697,205686,T. Savanier,Montpellier HSC,2021,78
698,205686,T. Savanier,Montpellier Hérault SC,2022,80
699,205686,T. Savanier,Montpellier Hérault SC,2023,81
700,212207,N. Stanciu,RSC Anderlecht,2017,74
701,212207,N. Stanciu,Sparta Praha,2018,74
702,212207,N. Stanciu,Al Ahli,2019,75
703,212207,N. Stanciu,SK Slavia Praha,2020,76
704,212207,N. Stanciu,SK Slavia Praha,2021,77
705,212207,N. Stanciu,SK Slavia Praha,2022,78
706,212207,N. Stanciu,Wuhan Three Towns,2023,79
707,207439,L. Paredes,Roma,2017,77
708,207439,L. Paredes,Zenit St. Petersburg,2018,80
709,207439,L. Paredes,Paris Saint-Germain,2019,80
710,207439,L. Paredes,Paris Saint-Germain,2020,79
711,207439,L. Paredes,Paris Saint-Germain,2021,79
712,207439,L. Paredes,Paris Saint-Germain,2022,81
713,207439,L. Paredes,Paris Saint-Germain,2023,80
714,205569,J. Ward-Prowse,Southampton,2017,76
715,205569,J. Ward-Prowse,Southampton,2018,77
716,205569,J. Ward-Prowse,Southampton,2019,78
717,205569,J. Ward-Prowse,Southampton,2020,79
718,205569,J. Ward-Prowse,Southampton,2021,79
719,205569,J. Ward-Prowse,Southampton,2022,81
720,205569,J. Ward-Prowse,Southampton,2023,81
721,215071,M. Casco,River Plate,2017,75
722,215071,M. Casco,River Plate,2018,73
723,215071,M. Casco,River Plate,2019,76
724,215071,M. Casco,River Plate,2020,79
725,215071,M. Casco,River Plate,2021,79
726,215071,M. Casco,River Plate,2022,77
727,215071,M. Casco,River Plate,2023,77
728,178518,R. Nainggolan,Roma,2017,86
729,178518,R. Nainggolan,Roma,2018,86
730,178518,R. Nainggolan,Inter,2019,85
731,178518,R. Nainggolan,Cagliari,2020,84
732,178518,R. Nainggolan,Inter,2021,83
733,178518,R. Nainggolan,Royal Antwerp FC,2022,80
734,178518,R. Nainggolan,Royal Antwerp FC,2023,76
735,165153,K. Benzema,Real Madrid,2017,86
736,165153,K. Benzema,Real Madrid,2018,85
737,165153,K. Benzema,Real Madrid,2019,86
738,165153,K. Benzema,Real Madrid,2020,88
739,165153,K. Benzema,Real Madrid,2021,89
740,165153,K. Benzema,Real Madrid CF,2022,89
741,165153,K. Benzema,Real Madrid CF,2023,91
742,182521,T. Kroos,Real Madrid,2017,88
743,182521,T. Kroos,Real Madrid,2018,90
744,182521,T. Kroos,Real Madrid,2019,89
745,182521,T. Kroos,Real Madrid,2020,89
746,182521,T. Kroos,Real Madrid,2021,88
747,182521,T. Kroos,Real Madrid CF,2022,88
748,182521,T. Kroos,Real Madrid CF,2023,88
749,178562,É. Banega,Inter,2017,84
750,178562,É. Banega,Sevilla FC,2018,83
751,178562,É. Banega,Sevilla FC,2019,84
752,178562,É. Banega,Sevilla FC,2020,84
753,178562,É. Banega,Al Shabab,2021,83
754,178562,É. Banega,Al Shabab,2022,82
755,178562,É. Banega,Al Shabab,2023,81
756,236791,A. Barák,AS Monaco,2017,72
757,236791,A. Barák,Udinese,2018,77
758,236791,A. Barák,Udinese,2019,77
759,236791,A. Barák,Lecce,2020,76
760,236791,A. Barák,Hellas Verona,2021,75
761,236791,A. Barák,Hellas Verona,2022,78
762,236791,A. Barák,Hellas Verona,2023,81
763,209989,T. Partey,Atlético Madrid,2017,76
764,209989,T. Partey,Atlético Madrid,2018,80
765,209989,T. Partey,Atlético Madrid,2019,82
766,209989,T. Partey,Atlético Madrid,2020,84
767,209989,T. Partey,Atlético Madrid,2021,84
768,209989,T. Partey,Arsenal,2022,83
769,209989,T. Partey,Arsenal,2023,84
770,183898,Á. Di María,Paris Saint-Germain,2017,86
771,183898,Á. Di María,Paris Saint-Germain,2018,84
772,183898,Á. Di María,Paris Saint-Germain,2019,85
773,183898,Á. Di María,Paris Saint-Germain,2020,87
774,183898,Á. Di María,Paris Saint-Germain,2021,87
775,183898,Á. Di María,Paris Saint-Germain,2022,87
776,183898,Á. Di María,Juventus,2023,84
777,164169,Filipe Luís,Atlético Madrid,2017,85
778,164169,Filipe Luís,Atlético Madrid,2018,86
779,164169,Filipe Luís,Atlético Madrid,2019,85
780,164169,Filipe Luís,Atlético Madrid,2020,85
781,164169,Filipe Luís,Atlético Madrid,2021,85
782,164169,Filipe Luís,Atlético de Madrid,2022,85
783,164169,Filipe Luís,Atlético de Madrid,2023,85
784,207410,M. Kovačić,Real Madrid,2017,81
785,207410,M. Kovačić,Real Madrid,2018,82
786,207410,M. Kovačić,Chelsea,2019,82
787,207410,M. Kovačić,Chelsea,2020,84
788,207410,M. Kovačić,Chelsea,2021,83
789,207410,M. Kovačić,Chelsea,2022,83
790,207410,M. Kovačić,Chelsea,2023,84
791,200104,H. Son,Tottenham Hotspur,2017,80
792,200104,H. Son,Tottenham Hotspur,2018,84
793,200104,H. Son,Tottenham Hotspur,2019,87
794,200104,H. Son,Tottenham Hotspur,2020,87
795,200104,H. Son,Tottenham Hotspur,2021,87
796,200104,H. Son,Tottenham Hotspur,2022,89
797,200104,H. Son,Tottenham Hotspur,2023,89
798,189596,T. Müller,FC Bayern München,2017,86
799,189596,T. Müller,FC Bayern München,2018,86
800,189596,T. Müller,FC Bayern München,2019,86
801,189596,T. Müller,FC Bayern München,2020,85
802,189596,T. Müller,FC Bayern München,2021,86
803,189596,T. Müller,FC Bayern München,2022,87
804,189596,T. Müller,FC Bayern München,2023,87
805,214997,Á. Correa,Atlético Madrid,2017,79
806,214997,Á. Correa,Atlético Madrid,2018,80
807,214997,Á. Correa,Atlético Madrid,2019,81
808,214997,Á. Correa,Atlético Madrid,2020,82
809,214997,Á. Correa,Atlético Madrid,2021,82
810,214997,Á. Correa,Atlético de Madrid,2022,83
811,214997,Á. Correa,Atlético de Madrid,2023,83
812,192638,Marcos Alonso,Chelsea,2017,79
813,192638,Marcos Alonso,Chelsea,2018,82
814,192638,Marcos Alonso,Chelsea,2019,83
815,192638,Marcos Alonso,Chelsea,2020,81
816,192638,Marcos Alonso,Chelsea,2021,81
817,192638,Marcos Alonso,Chelsea,2022,79
818,192638,Marcos Alonso,Chelsea,2023,79
819,155862,Sergio Ramos,Real Madrid,2017,89
820,155862,Sergio Ramos,Real Madrid,2018,90
821,155862,Sergio Ramos,Real Madrid,2019,90
822,155862,Sergio Ramos,Real Madrid,2020,89
823,155862,Sergio Ramos,Real Madrid,2021,89
824,155862,Sergio Ramos,Paris Saint-Germain,2022,88
825,155862,Sergio Ramos,Paris Saint-Germain,2023,84
826,180206,M. Pjanić,Juventus,2017,85
827,180206,M. Pjanić,Juventus,2018,86
828,180206,M. Pjanić,Juventus,2019,86
829,180206,M. Pjanić,Juventus,2020,86
830,180206,M. Pjanić,FC Barcelona,2021,85
831,180206,M. Pjanić,Beşiktaş JK,2022,82
832,180206,M. Pjanić,FC Barcelona,2023,81
833,226162,E. Buendía,Getafe CF,2017,68
834,226162,E. Buendía,Cultural Leonesa,2018,69
835,226162,E. Buendía,Norwich City,2019,74
836,226162,E. Buendía,Norwich City,2020,77
837,226162,E. Buendía,Norwich City,2021,77
838,226162,E. Buendía,Aston Villa,2022,79
839,226162,E. Buendía,Aston Villa,2023,80
840,189125,G. Bonaventura,Milan,2017,83
841,189125,G. Bonaventura,Milan,2018,82
842,189125,G. Bonaventura,Milan,2019,82
843,189125,G. Bonaventura,Milan,2020,81
844,189125,G. Bonaventura,Fiorentina,2021,80
845,189125,G. Bonaventura,Fiorentina,2022,78
846,189125,G. Bonaventura,Fiorentina,2023,78
847,236480,Y. Bissouma,LOSC Lille,2017,68
848,236480,Y. Bissouma,LOSC Lille,2018,72
849,236480,Y. Bissouma,Brighton & Hove Albion,2019,73
850,236480,Y. Bissouma,Brighton & Hove Albion,2020,74
851,236480,Y. Bissouma,Brighton & Hove Albion,2021,75
852,236480,Y. Bissouma,Brighton & Hove Albion,2022,79
853,236480,Y. Bissouma,Tottenham Hotspur,2023,81
854,171877,M. Hamšík,Napoli,2017,86
855,171877,M. Hamšík,Napoli,2018,87
856,171877,M. Hamšík,Dalian YiFang FC,2019,84
857,171877,M. Hamšík,Dalian YiFang FC,2020,83
858,171877,M. Hamšík,Dalian YiFang FC,2021,81
859,171877,M. Hamšík,Trabzonspor,2022,80
860,171877,M. Hamšík,Trabzonspor,2023,80
861,176676,Marcelo,Real Madrid,2017,86
862,176676,Marcelo,Real Madrid,2018,87
863,176676,Marcelo,Real Madrid,2019,86
864,176676,Marcelo,Real Madrid,2020,84
865,176676,Marcelo,Real Madrid,2021,83
866,176676,Marcelo,Real Madrid CF,2022,80
867,176676,Marcelo,Real Madrid CF,2023,79
868,171579,Raúl García,Athletic Club de Bilbao,2017,81
869,171579,Raúl García,Athletic Club de Bilbao,2018,80
870,171579,Raúl García,Athletic Club de Bilbao,2019,80
871,171579,Raúl García,Athletic Club de Bilbao,2020,80
872,171579,Raúl García,Athletic Club de Bilbao,2021,80
873,171579,Raúl García,Athletic Club de Bilbao,2022,80
874,171579,Raúl García,Athletic Club de Bilbao,2023,80
875,231866,Rodri,Villarreal CF,2017,70
876,231866,Rodri,Villarreal CF,2018,77
877,231866,Rodri,Atlético Madrid,2019,83
878,231866,Rodri,Manchester City,2020,85
879,231866,Rodri,Manchester City,2021,85
880,231866,Rodri,Manchester City,2022,86
881,231866,Rodri,Manchester City,2023,87
882,227813,O. Zinchenko,PSV,2017,72
883,227813,O. Zinchenko,Manchester City,2018,70
884,227813,O. Zinchenko,Manchester City,2019,75
885,227813,O. Zinchenko,Manchester City,2020,79
886,227813,O. Zinchenko,Manchester City,2021,80
887,227813,O. Zinchenko,Manchester City,2022,80
888,227813,O. Zinchenko,Arsenal,2023,79
889,168651,I. Rakitić,FC Barcelona,2017,87
890,168651,I. Rakitić,FC Barcelona,2018,86
891,168651,I. Rakitić,FC Barcelona,2019,87
892,168651,I. Rakitić,FC Barcelona,2020,85
893,168651,I. Rakitić,Sevilla FC,2021,82
894,168651,I. Rakitić,Sevilla FC,2022,82
895,168651,I. Rakitić,Sevilla FC,2023,82
896,203535,T. Vilhena,Feyenoord,2017,77
897,203535,T. Vilhena,Feyenoord,2018,77
898,203535,T. Vilhena,Feyenoord,2019,78
899,203535,T. Vilhena,Manchester United,2020,78
900,203535,T. Vilhena,Manchester United,2021,78
901,203535,T. Vilhena,AC Milan,2022,78
902,203535,T. Vilhena,RCD Espanyol de Barcelona,2023,76
903,215798,M. Cornet,Olympique Lyonnais,2017,74
904,215798,M. Cornet,Olympique Lyonnais,2018,74
905,215798,M. Cornet,Olympique Lyonnais,2019,76
906,215798,M. Cornet,Olympique Lyonnais,2020,76
907,215798,M. Cornet,Olympique Lyonnais,2021,75
908,215798,M. Cornet,Burnley,2022,75
909,215798,M. Cornet,West Ham United,2023,78
910,233419,Raphinha,Vitória Guimarães,2017,75
911,233419,Raphinha,Vitória Guimarães,2018,79
912,233419,Raphinha,Sporting CP,2019,79
913,233419,Raphinha,Stade Rennais FC,2020,80
914,233419,Raphinha,Stade Rennais FC,2021,81
915,233419,Raphinha,Leeds United,2022,82
916,233419,Raphinha,FC Barcelona,2023,83
917,146562,Santi Cazorla,Arsenal,2017,85
918,146562,Santi Cazorla,Arsenal,2018,80
919,146562,Santi Cazorla,Villarreal CF,2019,81
920,146562,Santi Cazorla,Villarreal CF,2020,83
921,146562,Santi Cazorla,Manchester United,2021,82
922,146562,Santi Cazorla,AC Milan,2022,82
923,146562,Santi Cazorla,Manchester United,2023,82
924,205498,Jorginho,Napoli,2017,81
925,205498,Jorginho,Napoli,2018,82
926,205498,Jorginho,Chelsea,2019,83
927,205498,Jorginho,Chelsea,2020,84
928,205498,Jorginho,Chelsea,2021,83
929,205498,Jorginho,Chelsea,2022,85
930,205498,Jorginho,Chelsea,2023,85
931,236496,M. Guendouzi,FC Lorient,2017,58
932,236496,M. Guendouzi,FC Lorient,2018,67
933,236496,M. Guendouzi,Arsenal,2019,74
934,236496,M. Guendouzi,Arsenal,2020,77
935,236496,M. Guendouzi,Arsenal,2021,77
936,236496,M. Guendouzi,Olympique de Marseille,2022,77
937,236496,M. Guendouzi,Olympique de Marseille,2023,80
938,198031,Sérgio Oliveira,FC Nantes,2017,74
939,198031,Sérgio Oliveira,FC Porto,2018,76
940,198031,Sérgio Oliveira,PAOK,2019,78
941,198031,Sérgio Oliveira,FC Porto,2020,79
942,198031,Sérgio Oliveira,FC Porto,2021,78
943,198031,Sérgio Oliveira,FC Porto,2022,80
944,198031,Sérgio Oliveira,Galatasaray SK,2023,79
945,210008,A. Rabiot,Paris Saint-Germain,2017,81
946,210008,A. Rabiot,Paris Saint-Germain,2018,82
947,210008,A. Rabiot,Paris Saint-Germain,2019,83
948,210008,A. Rabiot,Juventus,2020,82
949,210008,A. Rabiot,Juventus,2021,81
950,210008,A. Rabiot,Juventus,2022,81
951,210008,A. Rabiot,Juventus,2023,80
952,203483,D. Klaassen,Ajax,2017,81
953,203483,D. Klaassen,Everton,2018,80
954,203483,D. Klaassen,SV Werder Bremen,2019,80
955,203483,D. Klaassen,SV Werder Bremen,2020,78
956,203483,D. Klaassen,SV Werder Bremen,2021,77
957,203483,D. Klaassen,Ajax,2022,79
958,203483,D. Klaassen,Ajax,2023,79
959,216594,N. Fekir,Olympique Lyonnais,2017,80
960,216594,N. Fekir,Olympique Lyonnais,2018,84
961,216594,N. Fekir,Olympique Lyonnais,2019,84
962,216594,N. Fekir,Real Betis,2020,85
963,216594,N. Fekir,Real Betis,2021,83
964,216594,N. Fekir,Real Betis Balompié,2022,84
965,216594,N. Fekir,Real Betis Balompié,2023,85
966,210406,P. Zieliński,Napoli,2017,79
967,210406,P. Zieliński,Napoli,2018,80
968,210406,P. Zieliński,Napoli,2019,82
969,210406,P. Zieliński,Napoli,2020,81
970,210406,P. Zieliński,Napoli,2021,80
971,210406,P. Zieliński,Napoli,2022,81
972,210406,P. Zieliński,Napoli,2023,83
973,192883,H. Mkhitaryan,Manchester United,2017,86
974,192883,H. Mkhitaryan,Arsenal,2018,84
975,192883,H. Mkhitaryan,Arsenal,2019,82
976,192883,H. Mkhitaryan,Roma,2020,81
977,192883,H. Mkhitaryan,Roma,2021,80
978,192883,H. Mkhitaryan,Roma,2022,83
979,192883,H. Mkhitaryan,Inter,2023,81
980,226271,Fabián,Elche CF,2017,70
981,226271,Fabián,Real Betis,2018,77
982,226271,Fabián,Napoli,2019,82
983,226271,Fabián,Napoli,2020,83
984,226271,Fabián,Napoli,2021,82
985,226271,Fabián,Napoli,2022,82
986,226271,Fabián,Napoli,2023,83
987,138412,J. Milner,Liverpool,2017,80
988,138412,J. Milner,Liverpool,2018,80
989,138412,J. Milner,Liverpool,2019,81
990,138412,J. Milner,Liverpool,2020,81
991,138412,J. Milner,Liverpool,2021,80
992,138412,J. Milner,Liverpool,2022,79
993,138412,J. Milner,Liverpool,2023,78
994,191740,Ander Herrera,Manchester United,2017,84
995,191740,Ander Herrera,Manchester United,2018,83
996,191740,Ander Herrera,Manchester United,2019,82
997,191740,Ander Herrera,Paris Saint-Germain,2020,81
998,191740,Ander Herrera,Paris Saint-Germain,2021,79
999,191740,Ander Herrera,Paris Saint-Germain,2022,79
1000,191740,Ander Herrera,Paris Saint-Germain,2023,79
1001,223874,V. Rongier,FC Nantes,2017,75
1002,223874,V. Rongier,FC Nantes,2018,78
1003,223874,V. Rongier,FC Nantes,2019,80
1004,223874,V. Rongier,Olympique de Marseille,2020,80
1005,223874,V. Rongier,Olympique de Marseille,2021,80
1006,223874,V. Rongier,Olympique de Marseille,2022,77
1007,223874,V. Rongier,Olympique de Marseille,2023,78
1008,239085,E. Haaland,Molde FK,2017,58
1009,239085,E. Haaland,Molde FK,2018,67
1010,239085,E. Haaland,FC Red Bull Salzburg,2019,68
1011,239085,E. Haaland,Borussia Dortmund,2020,80
1012,239085,E. Haaland,Borussia Dortmund,2021,84
1013,239085,E. Haaland,Borussia Dortmund,2022,88
1014,239085,E. Haaland,Manchester City,2023,88
1015,222077,M. Locatelli,Milan,2017,74
1016,222077,M. Locatelli,Milan,2018,74
1017,222077,M. Locatelli,Sassuolo,2019,76
1018,222077,M. Locatelli,Sassuolo,2020,77
1019,222077,M. Locatelli,Sassuolo,2021,78
1020,222077,M. Locatelli,Juventus,2022,82
